model_short,dataset,approx_layer,num_approx_layers,accuracy,original_accuracy,accuracy_retention_pct,delta_acc_mean,delta_acc_max,params_saved_pct,mlp_mode,attn_mode
deit-base-patch16-224,pneumoniamnist,"[(2, 4)]",1,0.8397435897435898,0.8194444444444445,102.48,-0.02029914529914523,-0.0064102564102563,15.972297468125836,identity,identity
deit-base-patch16-224,pneumoniamnist,"[(7, 9)]",1,0.8376068376068376,0.8194444444444445,102.22,-0.018162393162393067,-0.0160256410256409,15.972297468125836,identity,identity
deit-base-patch16-224,pneumoniamnist,"[(1, 3)]",1,0.8354700854700855,0.8194444444444445,101.96,-0.016025641025640934,-0.0032051282051281,15.972297468125836,identity,identity
deit-base-patch16-224,pneumoniamnist,"[(3, 4)]",1,0.8311965811965812,0.8194444444444445,101.43,-0.011752136752136634,-0.0096153846153845,7.638964134792502,identity,identity
deit-base-patch16-224,pneumoniamnist,"[(8, 9)]",1,0.8301282051282052,0.8194444444444445,101.3,-0.010683760683760568,-0.0080128205128204,7.638964134792502,identity,identity
deit-base-patch16-224,pneumoniamnist,"[(7, 11)]",1,0.829594017094017,0.8194444444444445,101.24,-0.010149572649572567,-0.001602564102564,32.6389641347925,identity,identity
deit-base-patch16-224,pneumoniamnist,"[(6, 8)]",1,0.8290598290598291,0.8194444444444445,101.17,-0.009615384615384567,0.0032051282051281,15.972297468125836,identity,identity
deit-base-patch16-224,pneumoniamnist,"[(0, 2)]",1,0.826923076923077,0.8194444444444445,100.91,-0.007478632478632366,-0.0032051282051281,15.972297468125836,identity,identity
deit-base-patch16-224,pneumoniamnist,"[(0, 1)]",1,0.8258547008547009,0.8194444444444445,100.78,-0.0064102564102563,-0.001602564102564,7.638964134792502,identity,identity
deit-base-patch16-224,pneumoniamnist,"[(6, 9)]",1,0.8253205128205128,0.8194444444444445,100.72,-0.0058760683760683335,0.0112179487179487,24.30563080145917,identity,identity
deit-base-patch16-224,pneumoniamnist,"[(7, 8)]",1,0.8242521367521367,0.8194444444444445,100.59,-0.0048076923076921995,-0.001602564102564,7.638964134792502,identity,identity
deit-base-patch16-224,pneumoniamnist,"[(8, 11)]",1,0.8242521367521367,0.8194444444444445,100.59,-0.004807692307692233,0.0,24.30563080145917,identity,identity
deit-base-patch16-224,pneumoniamnist,"[(1, 2)]",1,0.8221153846153846,0.8194444444444445,100.33,-0.0026709401709401003,0.0,7.638964134792502,identity,identity
deit-base-patch16-224,pneumoniamnist,"[(2, 3)]",1,0.8210470085470085,0.8194444444444445,100.2,-0.0016025641025641001,0.001602564102564,7.638964134792502,identity,identity
deit-base-patch16-224,pneumoniamnist,"[(8, 10)]",1,0.8210470085470085,0.8194444444444445,100.2,-0.0016025641025640997,0.0048076923076922,15.972297468125836,identity,identity
deit-base-patch16-224,pneumoniamnist,"[(6, 10)]",1,0.8205128205128206,0.8194444444444445,100.13,-0.0010683760683759997,0.016025641025641,32.6389641347925,identity,identity
deit-base-patch16-224,pneumoniamnist,"[(0, 3)]",1,0.8173076923076922,0.8194444444444445,99.74,0.002136752136752133,0.0096153846153846,24.30563080145917,identity,identity
deit-base-patch16-224,pneumoniamnist,"[(9, 10)]",1,0.8151709401709403,0.8194444444444445,99.48,0.004273504273504233,0.0080128205128204,7.638964134792502,identity,identity
deit-base-patch16-224,pneumoniamnist,"[(6, 7)]",1,0.81517094017094,0.8194444444444445,99.48,0.004273504273504266,0.0128205128205128,7.638964134792502,identity,identity
deit-base-patch16-224,pneumoniamnist,"[(0, 4)]",1,0.8119658119658121,0.8194444444444445,99.09,0.0074786324786324,0.0096153846153846,32.6389641347925,identity,identity
deit-base-patch16-224,pneumoniamnist,"[(10, 11)]",1,0.8108974358974358,0.8194444444444445,98.96,0.008547008547008466,0.0128205128205128,7.638964134792502,identity,identity
deit-base-patch16-224,pneumoniamnist,"[(1, 4)]",1,0.80982905982906,0.8194444444444445,98.83,0.009615384615384533,0.016025641025641,24.30563080145917,identity,identity
deit-base-patch16-224,pneumoniamnist,"[(6, 11)]",1,0.8060897435897436,0.8194444444444445,98.37,0.013354700854700767,0.0224358974358974,40.97229746812584,identity,identity
deit-base-patch16-224,pneumoniamnist,"[(9, 11)]",1,0.8002136752136751,0.8194444444444445,97.65,0.019230769230769166,0.0256410256410256,15.972297468125836,identity,identity
deit-small-patch16-224,cifar100,"[(9, 11)]",1,0.7210666666666666,0.7124666666666667,101.21,-0.008599999999999967,-0.0066,15.97237250234437,identity,identity
deit-small-patch16-224,cifar100,"[(10, 11)]",1,0.7196333333333333,0.7124666666666667,101.01,-0.0071666666666666,-0.007,7.639039169011037,identity,identity
deit-small-patch16-224,cifar100,"[(9, 10)]",1,0.7193666666666667,0.7124666666666667,100.97,-0.006899999999999966,-0.0038,7.639039169011037,identity,identity
deit-small-patch16-224,cifar100,"[(8, 10)]",1,0.7129333333333333,0.7124666666666667,100.07,-0.00046666666666669984,0.0022999999999999,15.97237250234437,identity,identity
deit-small-patch16-224,cifar100,"[(8, 9)]",1,0.7128333333333333,0.7124666666666667,100.05,-0.0003666666666666334,0.0028,7.639039169011037,identity,identity
deit-small-patch16-224,cifar100,"[(6, 7)]",1,0.7071666666666667,0.7124666666666667,99.26,0.005299999999999967,0.0080999999999999,7.639039169011037,identity,identity
deit-small-patch16-224,cifar100,"[(4, 5)]",1,0.6953666666666667,0.7124666666666667,97.6,0.0170999999999999,0.0202999999999999,7.639039169011037,identity,identity
deit-small-patch16-224,cifar100,"[(8, 11)]",1,0.6904666666666666,0.7124666666666667,96.91,0.021999999999999964,0.0231,24.305705835677703,identity,identity
deit-small-patch16-224,cifar100,"[(5, 6)]",1,0.6871999999999999,0.7124666666666667,96.45,0.025266666666666632,0.0271,7.639039169011037,identity,identity
deit-small-patch16-224,cifar100,"[(5, 7)]",1,0.6627,0.7124666666666667,93.01,0.0497666666666666,0.0544999999999999,15.97237250234437,identity,identity
deit-small-patch16-224,cifar100,"[(4, 6)]",1,0.6359333333333334,0.7124666666666667,89.26,0.0765333333333333,0.0777999999999999,15.97237250234437,identity,identity
deit-small-patch16-224,cifar100,"[(4, 7)]",1,0.5945333333333334,0.7124666666666667,83.45,0.11793333333333327,0.123,24.305705835677703,identity,identity
deit-small-patch16-224,imagenet-1k,"[(10, 11)]",1,0.7356333333333334,0.7374333333333333,99.76,0.0017999999999999666,0.0043999999999999,7.639039169011037,identity,identity
deit-small-patch16-224,imagenet-1k,"[(4, 5)]",1,0.7195999999999999,0.7374333333333333,97.58,0.017833333333333302,0.0185999999999999,7.639039169011037,identity,identity
deit-small-patch16-224,imagenet-1k,"[(9, 10)]",1,0.7183333333333333,0.7374333333333333,97.41,0.019099999999999968,0.021,7.639039169011037,identity,identity
deit-small-patch16-224,imagenet-1k,"[(5, 6)]",1,0.7064666666666666,0.7374333333333333,95.8,0.0309666666666666,0.0322999999999999,7.639039169011037,identity,identity
deit-small-patch16-224,imagenet-1k,"[(6, 7)]",1,0.7031000000000001,0.7374333333333333,95.34,0.0343333333333333,0.037,7.639039169011037,identity,identity
deit-small-patch16-224,imagenet-1k,"[(8, 9)]",1,0.7018666666666666,0.7374333333333333,95.18,0.035566666666666566,0.0376999999999999,7.639039169011037,identity,identity
deit-small-patch16-224,imagenet-1k,"[(9, 11)]",1,0.6984333333333334,0.7374333333333333,94.71,0.0389999999999999,0.0414999999999999,15.97237250234437,identity,identity
deit-small-patch16-224,imagenet-1k,"[(8, 10)]",1,0.6633333333333333,0.7374333333333333,89.95,0.07409999999999993,0.0764,15.97237250234437,identity,identity
deit-small-patch16-224,imagenet-1k,"[(4, 6)]",1,0.6408333333333333,0.7374333333333333,86.9,0.09659999999999992,0.0996,15.97237250234437,identity,identity
deit-small-patch16-224,imagenet-1k,"[(5, 7)]",1,0.6255333333333333,0.7374333333333333,84.83,0.11189999999999996,0.1140999999999999,15.97237250234437,identity,identity
deit-small-patch16-224,imagenet-1k,"[(8, 11)]",1,0.5716333333333333,0.7374333333333333,77.52,0.16579999999999998,0.1672,24.305705835677703,identity,identity
deit-small-patch16-224,imagenet-1k,"[(4, 7)]",1,0.5135666666666666,0.7374333333333333,69.64,0.22386666666666666,0.2249,24.305705835677703,identity,identity
deit-small-patch16-224,pneumoniamnist,"[(5, 7)]",1,0.8130341880341879,0.7857905982905983,103.47,-0.027243589743589702,-0.0208333333333333,15.97237250234437,identity,identity
deit-small-patch16-224,pneumoniamnist,"[(4, 6)]",1,0.80982905982906,0.7857905982905983,103.06,-0.024038461538461498,-0.0192307692307692,15.97237250234437,identity,identity
deit-small-patch16-224,pneumoniamnist,"[(6, 7)]",1,0.8060897435897436,0.7857905982905983,102.58,-0.020299145299145234,-0.0192307692307692,7.639039169011037,identity,identity
deit-small-patch16-224,pneumoniamnist,"[(4, 7)]",1,0.8034188034188036,0.7857905982905983,102.24,-0.0176282051282051,-0.0080128205128205,24.305705835677703,identity,identity
deit-small-patch16-224,pneumoniamnist,"[(8, 9)]",1,0.8018162393162394,0.7857905982905983,102.04,-0.016025641025640965,-0.0144230769230769,7.639039169011037,identity,identity
deit-small-patch16-224,pneumoniamnist,"[(5, 6)]",1,0.8007478632478632,0.7857905982905983,101.9,-0.014957264957264868,-0.0048076923076922,7.639039169011037,identity,identity
deit-small-patch16-224,pneumoniamnist,"[(8, 10)]",1,0.798076923076923,0.7857905982905983,101.56,-0.012286324786324734,-0.0064102564102563,15.97237250234437,identity,identity
deit-small-patch16-224,pneumoniamnist,"[(4, 5)]",1,0.796474358974359,0.7857905982905983,101.36,-0.010683760683760632,-0.0080128205128205,7.639039169011037,identity,identity
deit-small-patch16-224,pneumoniamnist,"[(10, 11)]",1,0.7879273504273504,0.7857905982905983,100.27,-0.002136752136752133,0.0048076923076922,7.639039169011037,identity,identity
deit-small-patch16-224,pneumoniamnist,"[(8, 11)]",1,0.7873931623931624,0.7857905982905983,100.2,-0.0016025641025640333,0.0,24.305705835677703,identity,identity
deit-small-patch16-224,pneumoniamnist,"[(9, 10)]",1,0.7799145299145298,0.7857905982905983,99.25,0.0058760683760683665,0.0144230769230769,7.639039169011037,identity,identity
deit-small-patch16-224,pneumoniamnist,"[(9, 11)]",1,0.7686965811965812,0.7857905982905983,97.82,0.017094017094017002,0.0224358974358974,15.97237250234437,identity,identity
dinov2-base,cifar100,"[(8, 9)]",1,0.847,0.8721333333333333,97.12,0.0251333333333333,0.0266999999999999,7.639114577691113,identity,identity
dinov2-base,cifar100,"[(9, 10)]",1,0.8396333333333333,0.8721333333333333,96.27,0.032499999999999966,0.0332,7.639114577691113,identity,identity
dinov2-base,cifar100,"[(8, 10)]",1,0.7911999999999999,0.8721333333333333,90.72,0.08093333333333337,0.0863999999999999,15.972447911024446,identity,identity
dinov2-base,imagenet-1k,"[(8, 9)]",1,0.6901,0.7427666666666667,92.91,0.05266666666666663,0.0552,7.639114577691113,identity,identity
dinov2-base,imagenet-1k,"[(9, 10)]",1,0.6574333333333334,0.7427666666666667,88.51,0.0853333333333333,0.0904999999999999,7.639114577691113,identity,identity
dinov2-base,imagenet-1k,"[(8, 10)]",1,0.5835,0.7427666666666667,78.56,0.15926666666666667,0.1634,15.972447911024446,identity,identity
dinov2-base,pneumoniamnist,"[(9, 10)]",1,0.8733974358974358,0.8771367521367521,99.57,0.0037393162393162672,0.0256410256410255,7.639114577691113,identity,identity
dinov2-base,pneumoniamnist,"[(8, 9)]",1,0.8621794871794872,0.8771367521367521,98.29,0.014957264957264899,0.032051282051282,7.639114577691113,identity,identity
dinov2-base,pneumoniamnist,"[(8, 10)]",1,0.8552350427350427,0.8771367521367521,97.5,0.0219017094017093,0.0304487179487179,15.972447911024446,identity,identity
rad-dino,cifar100,"[(0, 2)]",1,0.30560000000000004,0.2903,105.27,-0.015299999999999966,-0.0131,15.972447911024446,identity,identity
rad-dino,cifar100,"[(0, 3)]",1,0.304,0.2903,104.72,-0.013699999999999934,-0.0091999999999999,24.30578124435778,identity,identity
rad-dino,cifar100,"[(0, 1)]",1,0.30143333333333333,0.2903,103.84,-0.011133333333333266,-0.0071999999999999,7.639114577691113,identity,identity
rad-dino,cifar100,"[(1, 3)]",1,0.30086666666666667,0.2903,103.64,-0.0105666666666666,-0.0061999999999999,15.972447911024446,identity,identity
rad-dino,cifar100,"[(2, 3)]",1,0.2975666666666667,0.2903,102.5,-0.007266666666666599,-0.0011999999999999,7.639114577691113,identity,identity
rad-dino,cifar100,"[(1, 2)]",1,0.29623333333333335,0.2903,102.04,-0.005933333333333267,-0.0033999999999999,7.639114577691113,identity,identity
rad-dino,imagenet-1k,"[(1, 3)]",1,0.08093333333333334,0.07533333333333334,107.43,-0.005599999999999966,-0.0029,15.972447911024446,identity,identity
rad-dino,imagenet-1k,"[(2, 3)]",1,0.07893333333333334,0.07533333333333334,104.78,-0.0035999999999999335,0.0001,7.639114577691113,identity,identity
rad-dino,imagenet-1k,"[(1, 2)]",1,0.0783,0.07533333333333334,103.94,-0.0029666666666665668,-0.0022999999999999,7.639114577691113,identity,identity
rad-dino,imagenet-1k,"[(0, 2)]",1,0.07793333333333334,0.07533333333333334,103.45,-0.0025999999999999335,0.0001,15.972447911024446,identity,identity
rad-dino,imagenet-1k,"[(0, 3)]",1,0.0768,0.07533333333333334,101.95,-0.0014666666666667,0.0013999999999999,24.30578124435778,identity,identity
rad-dino,imagenet-1k,"[(0, 1)]",1,0.0767,0.07533333333333334,101.81,-0.0013666666666666332,0.0003,7.639114577691113,identity,identity
rad-dino,pneumoniamnist,"[(0, 1)]",1,0.8915598290598291,0.8878205128205128,100.42,-0.0037393162393162,0.001602564102564,7.639114577691113,identity,identity
rad-dino,pneumoniamnist,"[(2, 3)]",1,0.8862179487179488,0.8878205128205128,99.82,0.0016025641025640665,0.0064102564102563,7.639114577691113,identity,identity
rad-dino,pneumoniamnist,"[(0, 2)]",1,0.8846153846153846,0.8878205128205128,99.64,0.003205128205128166,0.0080128205128204,15.972447911024446,identity,identity
rad-dino,pneumoniamnist,"[(1, 2)]",1,0.8830128205128206,0.8878205128205128,99.46,0.004807692307692267,0.0112179487179486,7.639114577691113,identity,identity
rad-dino,pneumoniamnist,"[(1, 3)]",1,0.8787393162393163,0.8878205128205128,98.98,0.009081196581196533,0.0176282051282051,15.972447911024446,identity,identity
rad-dino,pneumoniamnist,"[(0, 3)]",1,0.8680555555555555,0.8878205128205128,97.77,0.019764957264957198,0.0272435897435897,24.30578124435778,identity,identity
vit-base-patch16-224,cifar100,"[(9, 10)]",1,0.8220666666666667,0.8315666666666667,98.86,0.0094999999999999,0.0132999999999999,7.638964134792502,identity,identity
vit-base-patch16-224,cifar100,"[(10, 11)]",1,0.8158666666666666,0.8315666666666667,98.11,0.015699999999999898,0.0166999999999999,7.638964134792502,identity,identity
vit-base-patch16-224,cifar100,"[(6, 7)]",1,0.8158666666666666,0.8315666666666667,98.11,0.015699999999999933,0.0196,7.638964134792502,identity,identity
vit-base-patch16-224,cifar100,"[(5, 6)]",1,0.8156666666666667,0.8315666666666667,98.09,0.01589999999999993,0.0186,7.638964134792502,identity,identity
vit-base-patch16-224,cifar100,"[(8, 9)]",1,0.8133666666666667,0.8315666666666667,97.81,0.018199999999999935,0.0217,7.638964134792502,identity,identity
vit-base-patch16-224,cifar100,"[(7, 8)]",1,0.8081333333333333,0.8315666666666667,97.18,0.023433333333333264,0.0258999999999999,7.638964134792502,identity,identity
vit-base-patch16-224,cifar100,"[(8, 10)]",1,0.7986333333333334,0.8315666666666667,96.04,0.03293333333333323,0.0345999999999999,15.972297468125836,identity,identity
vit-base-patch16-224,cifar100,"[(5, 7)]",1,0.7874333333333334,0.8315666666666667,94.69,0.04413333333333324,0.0447999999999999,15.972297468125836,identity,identity
vit-base-patch16-224,cifar100,"[(6, 8)]",1,0.7811666666666667,0.8315666666666667,93.94,0.050399999999999896,0.0536999999999999,15.972297468125836,identity,identity
vit-base-patch16-224,cifar100,"[(7, 9)]",1,0.7806333333333333,0.8315666666666667,93.88,0.050933333333333226,0.0525999999999999,15.972297468125836,identity,identity
vit-base-patch16-224,cifar100,"[(9, 11)]",1,0.7724000000000001,0.8315666666666667,92.88,0.05916666666666657,0.0607999999999999,15.972297468125836,identity,identity
vit-base-patch16-224,cifar100,"[(7, 10)]",1,0.7627,0.8315666666666667,91.72,0.0688666666666666,0.0726999999999999,24.30563080145917,identity,identity
vit-base-patch16-224,cifar100,"[(6, 9)]",1,0.7356666666666666,0.8315666666666667,88.47,0.09589999999999989,0.1000999999999999,24.30563080145917,identity,identity
vit-base-patch16-224,cifar100,"[(8, 11)]",1,0.734,0.8315666666666667,88.27,0.0975666666666666,0.1026999999999999,24.30563080145917,identity,identity
vit-base-patch16-224,cifar100,"[(5, 8)]",1,0.7326666666666667,0.8315666666666667,88.11,0.09889999999999993,0.1002,24.30563080145917,identity,identity
vit-base-patch16-224,cifar100,"[(6, 10)]",1,0.7080000000000001,0.8315666666666667,85.14,0.1235666666666666,0.1266,32.6389641347925,identity,identity
vit-base-patch16-224,cifar100,"[(5, 9)]",1,0.6778333333333334,0.8315666666666667,81.51,0.15373333333333328,0.158,32.6389641347925,identity,identity
vit-base-patch16-224,cifar100,"[(7, 11)]",1,0.6752333333333334,0.8315666666666667,81.2,0.15633333333333327,0.1618999999999999,32.6389641347925,identity,identity
vit-base-patch16-224,cifar100,"[(6, 11)]",1,0.6409333333333334,0.8315666666666667,77.08,0.1906333333333333,0.1976,40.97229746812584,identity,identity
vit-base-patch16-224,cifar100,"[(5, 10)]",1,0.6394000000000001,0.8315666666666667,76.89,0.1921666666666666,0.2001,40.97229746812584,identity,identity
vit-base-patch16-224,cifar100,"[(5, 11)]",1,0.5958,0.8315666666666667,71.65,0.2357666666666666,0.2456,49.305630801459166,identity,identity
vit-base-patch16-224,imagenet-1k,"[(5, 6)]",1,0.7390333333333334,0.7687666666666667,96.13,0.029733333333333303,0.0320999999999999,7.638964134792502,identity,identity
vit-base-patch16-224,imagenet-1k,"[(6, 7)]",1,0.7368333333333333,0.7687666666666667,95.85,0.031933333333333265,0.0358999999999999,7.638964134792502,identity,identity
vit-base-patch16-224,imagenet-1k,"[(7, 8)]",1,0.7255333333333334,0.7687666666666667,94.38,0.043233333333333325,0.0463,7.638964134792502,identity,identity
vit-base-patch16-224,imagenet-1k,"[(8, 9)]",1,0.7041666666666666,0.7687666666666667,91.6,0.06459999999999994,0.0680999999999999,7.638964134792502,identity,identity
vit-base-patch16-224,imagenet-1k,"[(9, 10)]",1,0.6838666666666667,0.7687666666666667,88.96,0.08489999999999993,0.0894999999999999,7.638964134792502,identity,identity
vit-base-patch16-224,imagenet-1k,"[(10, 11)]",1,0.6828666666666666,0.7687666666666667,88.83,0.08589999999999998,0.092,7.638964134792502,identity,identity
vit-base-patch16-224,imagenet-1k,"[(5, 7)]",1,0.6731333333333334,0.7687666666666667,87.56,0.09563333333333324,0.0969999999999999,15.972297468125836,identity,identity
vit-base-patch16-224,imagenet-1k,"[(6, 8)]",1,0.6486999999999999,0.7687666666666667,84.38,0.12006666666666664,0.1205999999999999,15.972297468125836,identity,identity
vit-base-patch16-224,imagenet-1k,"[(7, 9)]",1,0.6126666666666667,0.7687666666666667,79.69,0.1561,0.1577999999999999,15.972297468125836,identity,identity
vit-base-patch16-224,imagenet-1k,"[(8, 10)]",1,0.5705,0.7687666666666667,74.21,0.19826666666666662,0.1993,15.972297468125836,identity,identity
vit-base-patch16-224,imagenet-1k,"[(5, 8)]",1,0.5304333333333333,0.7687666666666667,69.0,0.23833333333333329,0.2435,24.30563080145917,identity,identity
vit-base-patch16-224,imagenet-1k,"[(9, 11)]",1,0.5064000000000001,0.7687666666666667,65.87,0.26236666666666664,0.2643,15.972297468125836,identity,identity
vit-base-patch16-224,imagenet-1k,"[(6, 9)]",1,0.5052333333333333,0.7687666666666667,65.72,0.26353333333333334,0.2643999999999999,24.30563080145917,identity,identity
vit-base-patch16-224,imagenet-1k,"[(7, 10)]",1,0.4654,0.7687666666666667,60.54,0.3033666666666666,0.3069999999999999,24.30563080145917,identity,identity
vit-base-patch16-224,imagenet-1k,"[(8, 11)]",1,0.41850000000000004,0.7687666666666667,54.44,0.35026666666666667,0.3512,24.30563080145917,identity,identity
vit-base-patch16-224,imagenet-1k,"[(5, 9)]",1,0.401,0.7687666666666667,52.16,0.36776666666666663,0.3683999999999999,32.6389641347925,identity,identity
vit-base-patch16-224,imagenet-1k,"[(6, 10)]",1,0.3764,0.7687666666666667,48.96,0.3923666666666666,0.3946,32.6389641347925,identity,identity
vit-base-patch16-224,imagenet-1k,"[(7, 11)]",1,0.36146666666666666,0.7687666666666667,47.02,0.40729999999999994,0.4075,32.6389641347925,identity,identity
vit-base-patch16-224,imagenet-1k,"[(5, 10)]",1,0.32056666666666667,0.7687666666666667,41.7,0.4482,0.452,40.97229746812584,identity,identity
vit-base-patch16-224,imagenet-1k,"[(6, 11)]",1,0.31406666666666666,0.7687666666666667,40.85,0.45469999999999994,0.456,40.97229746812584,identity,identity
vit-base-patch16-224,imagenet-1k,"[(5, 11)]",1,0.27646666666666664,0.7687666666666667,35.96,0.49229999999999996,0.4935,49.305630801459166,identity,identity
vit-base-patch16-224,pneumoniamnist,"[(5, 11)]",1,0.8504273504273504,0.8263888888888888,102.91,-0.024038461538461498,-0.0208333333333333,49.305630801459166,identity,identity
vit-base-patch16-224,pneumoniamnist,"[(6, 11)]",1,0.8493589743589745,0.8263888888888888,102.78,-0.022970085470085434,-0.0176282051282051,40.97229746812584,identity,identity
vit-base-patch16-224,pneumoniamnist,"[(7, 11)]",1,0.8456196581196581,0.8263888888888888,102.33,-0.019230769230769166,-0.0128205128205127,32.6389641347925,identity,identity
vit-base-patch16-224,pneumoniamnist,"[(5, 10)]",1,0.8413461538461539,0.8263888888888888,101.81,-0.014957264957264899,-0.0128205128205128,40.97229746812584,identity,identity
vit-base-patch16-224,pneumoniamnist,"[(8, 11)]",1,0.8408119658119658,0.8263888888888888,101.75,-0.014423076923076867,-0.0064102564102563,24.30563080145917,identity,identity
vit-base-patch16-224,pneumoniamnist,"[(9, 11)]",1,0.8376068376068376,0.8263888888888888,101.36,-0.011217948717948631,-0.0080128205128204,15.972297468125836,identity,identity
vit-base-patch16-224,pneumoniamnist,"[(5, 8)]",1,0.8365384615384616,0.8263888888888888,101.23,-0.010149572649572634,0.001602564102564,24.30563080145917,identity,identity
vit-base-patch16-224,pneumoniamnist,"[(6, 10)]",1,0.8349358974358975,0.8263888888888888,101.03,-0.008547008547008501,-0.0032051282051283,32.6389641347925,identity,identity
vit-base-patch16-224,pneumoniamnist,"[(5, 7)]",1,0.8338675213675213,0.8263888888888888,100.9,-0.0074786324786324,-0.001602564102564,15.972297468125836,identity,identity
vit-base-patch16-224,pneumoniamnist,"[(7, 10)]",1,0.8338675213675213,0.8263888888888888,100.9,-0.0074786324786324,-0.0032051282051281,24.30563080145917,identity,identity
vit-base-patch16-224,pneumoniamnist,"[(8, 10)]",1,0.8338675213675213,0.8263888888888888,100.9,-0.0074786324786324,-0.0032051282051281,15.972297468125836,identity,identity
vit-base-patch16-224,pneumoniamnist,"[(5, 9)]",1,0.8311965811965812,0.8263888888888888,100.58,-0.004807692307692266,-0.001602564102564,32.6389641347925,identity,identity
vit-base-patch16-224,pneumoniamnist,"[(5, 6)]",1,0.8301282051282052,0.8263888888888888,100.45,-0.003739316239316233,0.0032051282051281,7.638964134792502,identity,identity
vit-base-patch16-224,pneumoniamnist,"[(8, 9)]",1,0.8301282051282052,0.8263888888888888,100.45,-0.0037393162393162334,0.001602564102564,7.638964134792502,identity,identity
vit-base-patch16-224,pneumoniamnist,"[(10, 11)]",1,0.8290598290598291,0.8263888888888888,100.32,-0.0026709401709401333,0.0048076923076922,7.638964134792502,identity,identity
vit-base-patch16-224,pneumoniamnist,"[(6, 9)]",1,0.826923076923077,0.8263888888888888,100.06,-0.0005341880341879999,0.0080128205128204,24.30563080145917,identity,identity
vit-base-patch16-224,pneumoniamnist,"[(6, 8)]",1,0.8263888888888888,0.8263888888888888,100.0,-3.23815048849004e-17,0.0144230769230768,15.972297468125836,identity,identity
vit-base-patch16-224,pneumoniamnist,"[(6, 7)]",1,0.8247863247863249,0.8263888888888888,99.81,0.0016025641025640667,0.0128205128205127,7.638964134792502,identity,identity
vit-base-patch16-224,pneumoniamnist,"[(7, 8)]",1,0.8205128205128206,0.8263888888888888,99.29,0.005876068376068268,0.0128205128205127,7.638964134792502,identity,identity
vit-base-patch16-224,pneumoniamnist,"[(7, 9)]",1,0.8205128205128206,0.8263888888888888,99.29,0.005876068376068268,0.0064102564102563,15.972297468125836,identity,identity
vit-base-patch16-224,pneumoniamnist,"[(9, 10)]",1,0.8199786324786325,0.8263888888888888,99.22,0.0064102564102563,0.0112179487179486,7.638964134792502,identity,identity
vit-large-patch16-224,cifar100,"[(21, 23)]",1,0.8659666666666667,0.8637333333333334,100.26,-0.002233333333333263,-9.9999999999989e-05,7.986139338265182,identity,identity
vit-large-patch16-224,cifar100,"[(21, 22)]",1,0.8655333333333334,0.8637333333333334,100.21,-0.0017999999999999666,0.0019,3.8194726715985152,identity,identity
vit-large-patch16-224,cifar100,"[(22, 23)]",1,0.8651666666666666,0.8637333333333334,100.17,-0.0014333333333332334,-0.0004999999999999,3.8194726715985152,identity,identity
vit-large-patch16-224,cifar100,"[(20, 21)]",1,0.8643333333333333,0.8637333333333334,100.07,-0.0005999999999999666,0.003,3.8194726715985152,identity,identity
vit-large-patch16-224,cifar100,"[(8, 9)]",1,0.8638666666666666,0.8637333333333334,100.02,-0.00013333333333330008,0.0012,3.8194726715985152,identity,identity
vit-large-patch16-224,cifar100,"[(20, 23)]",1,0.8631333333333333,0.8637333333333334,99.93,0.0005999999999999668,0.0041999999999999,12.152806004931849,identity,identity
vit-large-patch16-224,cifar100,"[(10, 11)]",1,0.8627666666666668,0.8637333333333334,99.89,0.0009666666666666668,0.003,3.8194726715985152,identity,identity
vit-large-patch16-224,cifar100,"[(16, 17)]",1,0.8623333333333334,0.8637333333333334,99.84,0.0013999999999999666,0.0028,3.8194726715985152,identity,identity
vit-large-patch16-224,cifar100,"[(19, 21)]",1,0.8614666666666667,0.8637333333333334,99.74,0.002266666666666667,0.007,7.986139338265182,identity,identity
vit-large-patch16-224,cifar100,"[(19, 22)]",1,0.8614666666666667,0.8637333333333334,99.74,0.0022666666666666664,0.0050999999999999,12.152806004931849,identity,identity
vit-large-patch16-224,cifar100,"[(7, 8)]",1,0.8613666666666667,0.8637333333333334,99.73,0.0023666666666666333,0.0031999999999999,3.8194726715985152,identity,identity
vit-large-patch16-224,cifar100,"[(20, 22)]",1,0.8612666666666667,0.8637333333333334,99.71,0.002466666666666667,0.0049,7.986139338265182,identity,identity
vit-large-patch16-224,cifar100,"[(19, 20)]",1,0.8609666666666667,0.8637333333333334,99.68,0.002766666666666634,0.0054,3.8194726715985152,identity,identity
vit-large-patch16-224,cifar100,"[(17, 18)]",1,0.8607333333333335,0.8637333333333334,99.65,0.0029999999999999667,0.0051999999999999,3.8194726715985152,identity,identity
vit-large-patch16-224,cifar100,"[(18, 19)]",1,0.8606333333333334,0.8637333333333334,99.64,0.003099999999999967,0.0047,3.8194726715985152,identity,identity
vit-large-patch16-224,cifar100,"[(13, 14)]",1,0.8605333333333333,0.8637333333333334,99.63,0.0032,0.0053,3.8194726715985152,identity,identity
vit-large-patch16-224,cifar100,"[(11, 12)]",1,0.8603333333333333,0.8637333333333334,99.61,0.003399999999999933,0.0042999999999999,3.8194726715985152,identity,identity
vit-large-patch16-224,cifar100,"[(19, 23)]",1,0.8597999999999999,0.8637333333333334,99.54,0.003933333333333367,0.0064,16.319472671598515,identity,identity
vit-large-patch16-224,cifar100,"[(9, 10)]",1,0.8592,0.8637333333333334,99.48,0.004533333333333333,0.0084,3.8194726715985152,identity,identity
