seed,dataset,fit_dataset,model,optimizer,lr,classifier,translator,translator_method,translator_rank,batch_size,num_epochs,approx_layer,mlp_linearize,attn_linearize,head_dict,mlp_mode,attn_mode,num_layers,original_accuracy,accuracy,delta_acc,num_samples,majority_class_rate,params_saved,params_saved_pct
3,cifar100,cifar100,facebook/dinov2-base,Adam,0.01,Linear,linear,,,256,5,"[(0, 4)]",[],[],{},identity,identity,4,0.8735,0.6165,0.257,250,0.01,27767040,32.63911457769111
1,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,linear,,,256,5,"[(0, 4)]",[],[],{},identity,identity,4,0.7463,0.2785,0.4677999999999999,250,0.0019,27767040,32.63911457769111
2,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,linear,,,256,5,"[(0, 4)]",[],[],{},identity,identity,4,0.7375,0.2741,0.4634,250,0.0019,27767040,32.63911457769111
3,imagenet-1k,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,linear,,,256,5,"[(0, 4)]",[],[],{},identity,identity,4,0.7445,0.2797,0.4648,250,0.0019,27767040,32.63911457769111
1,chestmnist,chestmnist,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(0, 4)]",[],[],{},identity,identity,4,0.6286274684616413,0.6031738956002318,0.0254535728614094,250,0.5317166674096198,28357632,33.333333333333336
2,chestmnist,chestmnist,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(0, 4)]",[],[],{},identity,identity,4,0.5851201355146436,0.5977800561672536,-0.01265992065261,250,0.5317166674096198,28357632,33.333333333333336
3,chestmnist,chestmnist,facebook/dinov2-base,Adam,0.01,Linear,identity,,,256,5,"[(0, 4)]",[],[],{},identity,identity,4,0.6061605670217982,0.6085231578478135,-0.0023625908260153,250,0.5317166674096198,28357632,33.333333333333336
1,chestmnist,chestmnist,facebook/dinov2-base,Adam,0.01,Linear,linear,,,256,5,"[(0, 4)]",[],[],{},identity,identity,4,0.6286274684616413,0.6228324343600945,0.0057950341015468,250,0.5317166674096198,27767040,32.63911457769111
2,chestmnist,chestmnist,facebook/dinov2-base,Adam,0.01,Linear,linear,,,256,5,"[(0, 4)]",[],[],{},identity,identity,4,0.5851201355146436,0.6441403289796283,-0.0590201934649846,250,0.5317166674096198,27767040,32.63911457769111
3,chestmnist,chestmnist,facebook/dinov2-base,Adam,0.01,Linear,linear,,,256,5,"[(0, 4)]",[],[],{},identity,identity,4,0.6061605670217982,0.6570677127446173,-0.050907145722819,250,0.5317166674096198,27767040,32.63911457769111
1,chestmnist,pneumoniamnist,facebook/dinov2-base,Adam,0.01,Linear,linear,,,256,5,"[(0, 4)]",[],[],{},identity,identity,4,0.6286274684616413,0.6464583426202469,-0.0178308741586056,250,0.5317166674096198,27767040,32.63911457769111
2,chestmnist,pneumoniamnist,facebook/dinov2-base,Adam,0.01,Linear,linear,,,256,5,"[(0, 4)]",[],[],{},identity,identity,4,0.5851201355146436,0.6327731467035171,-0.0476530111888735,250,0.5317166674096198,27767040,32.63911457769111
3,chestmnist,pneumoniamnist,facebook/dinov2-base,Adam,0.01,Linear,linear,,,256,5,"[(0, 4)]",[],[],{},identity,identity,4,0.6061605670217982,0.6231444746578702,-0.0169839076360719,250,0.5317166674096198,27767040,32.63911457769111
1,chestmnist,cifar100,facebook/dinov2-base,Adam,0.01,Linear,linear,,,256,5,"[(0, 4)]",[],[],{},identity,identity,4,0.6286274684616413,0.6176169036687024,0.0110105647929389,250,0.5317166674096198,27767040,32.63911457769111
2,chestmnist,cifar100,facebook/dinov2-base,Adam,0.01,Linear,linear,,,256,5,"[(0, 4)]",[],[],{},identity,identity,4,0.5851201355146436,0.6529220345027414,-0.0678018989880978,250,0.5317166674096198,27767040,32.63911457769111
3,chestmnist,cifar100,facebook/dinov2-base,Adam,0.01,Linear,linear,,,256,5,"[(0, 4)]",[],[],{},identity,identity,4,0.6061605670217982,0.6234565149556457,-0.0172959479338474,250,0.5317166674096198,27767040,32.63911457769111
1,chestmnist,imagenet-1k,facebook/dinov2-base,Adam,0.01,Linear,linear,,,256,5,"[(0, 4)]",[],[],{},identity,identity,4,0.6286274684616413,0.6161012793652209,0.0125261890964204,250,0.5317166674096198,27767040,32.63911457769111
