seed,dataset,fit_dataset,model,optimizer,lr,classifier,translator,translator_method,translator_rank,batch_size,num_epochs,approx_layer,mlp_linearize,attn_linearize,head_dict,mlp_mode,attn_mode,num_layers,original_accuracy,accuracy,delta_acc,num_samples,majority_class_rate,params_saved,params_saved_pct
3,imagenet-1k,imagenet-1k,facebook/deit-small-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(2, 3)]",[],[],{},identity,identity,1,0.7372,0.7294,0.0077999999999999,250,0.0019,1626624,7.639039169011037
1,chestmnist,chestmnist,facebook/deit-small-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(2, 3)]",[],[],{},identity,identity,1,0.644808986760576,0.6495341684126065,-0.0047251816520305,250,0.5317166674096198,1774464,8.333333333333334
2,chestmnist,chestmnist,facebook/deit-small-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(2, 3)]",[],[],{},identity,identity,1,0.6360272812374627,0.6440065974234387,-0.007979316185976,250,0.5317166674096198,1774464,8.333333333333334
3,chestmnist,chestmnist,facebook/deit-small-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(2, 3)]",[],[],{},identity,identity,1,0.6463691882494539,0.6484197387776935,-0.0020505505282396,250,0.5317166674096198,1774464,8.333333333333334
1,chestmnist,chestmnist,facebook/deit-small-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(2, 3)]",[],[],{},identity,identity,1,0.644808986760576,0.648018544109125,-0.0032095573485489,250,0.5317166674096198,1626624,7.639039169011037
2,chestmnist,chestmnist,facebook/deit-small-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(2, 3)]",[],[],{},identity,identity,1,0.6360272812374627,0.6428475906031293,-0.0068203093656666,250,0.5317166674096198,1626624,7.639039169011037
3,chestmnist,chestmnist,facebook/deit-small-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(2, 3)]",[],[],{},identity,identity,1,0.6463691882494539,0.649578745598003,-0.0032095573485491,250,0.5317166674096198,1626624,7.639039169011037
1,chestmnist,pneumoniamnist,facebook/deit-small-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(2, 3)]",[],[],{},identity,identity,1,0.644808986760576,0.6443632149066107,0.0004457718539652,250,0.5317166674096198,1626624,7.639039169011037
2,chestmnist,pneumoniamnist,facebook/deit-small-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(2, 3)]",[],[],{},identity,identity,1,0.6360272812374627,0.6391476842152186,-0.0031204029777559,250,0.5317166674096198,1626624,7.639039169011037
3,chestmnist,pneumoniamnist,facebook/deit-small-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(2, 3)]",[],[],{},identity,identity,1,0.6463691882494539,0.64654749699104,-0.000178308741586,250,0.5317166674096198,1626624,7.639039169011037
1,chestmnist,cifar100,facebook/deit-small-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(2, 3)]",[],[],{},identity,identity,1,0.644808986760576,0.6475281950697633,-0.0027192083091873,250,0.5317166674096198,1626624,7.639039169011037
2,chestmnist,cifar100,facebook/deit-small-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(2, 3)]",[],[],{},identity,identity,1,0.6360272812374627,0.6424463959345607,-0.0064191146970979,250,0.5317166674096198,1626624,7.639039169011037
3,chestmnist,cifar100,facebook/deit-small-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(2, 3)]",[],[],{},identity,identity,1,0.6463691882494539,0.6493558596710204,-0.0029866714215665,250,0.5317166674096198,1626624,7.639039169011037
1,chestmnist,imagenet-1k,facebook/deit-small-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(2, 3)]",[],[],{},identity,identity,1,0.644808986760576,0.6425355503053537,0.0022734364552222,250,0.5317166674096198,1626624,7.639039169011037
2,chestmnist,imagenet-1k,facebook/deit-small-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(2, 3)]",[],[],{},identity,identity,1,0.6360272812374627,0.6467258057326261,-0.0106985244951633,250,0.5317166674096198,1626624,7.639039169011037
