seed,dataset,fit_dataset,model,optimizer,lr,classifier,translator,translator_method,translator_rank,batch_size,num_epochs,approx_layer,mlp_linearize,attn_linearize,head_dict,mlp_mode,attn_mode,num_layers,original_accuracy,accuracy,delta_acc,num_samples,majority_class_rate,params_saved,params_saved_pct
1,chestmnist,cifar100,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(2, 4), (18, 23)]",[],[],{},identity,identity,7,0.5803949538626131,0.5866803370035216,-0.0062853831409085,250,0.5317166674096198,86074368,28.47227867653036
2,chestmnist,cifar100,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(2, 4), (18, 23)]",[],[],{},identity,identity,7,0.6116435608255695,0.6023715062630945,0.0092720545624749,250,0.5317166674096198,86074368,28.47227867653036
3,chestmnist,cifar100,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(2, 4), (18, 23)]",[],[],{},identity,identity,7,0.6525654170195694,0.6502028261935542,0.0023625908260151,250,0.5317166674096198,86074368,28.47227867653036
1,chestmnist,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(2, 4), (18, 23)]",[],[],{},identity,identity,7,0.5803949538626131,0.5756251950251862,0.0047697588374269,250,0.5317166674096198,86074368,28.47227867653036
2,chestmnist,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(2, 4), (18, 23)]",[],[],{},identity,identity,7,0.6116435608255695,0.6252396023715062,-0.0135960415459367,250,0.5317166674096198,86074368,28.47227867653036
3,chestmnist,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(2, 4), (18, 23)]",[],[],{},identity,identity,7,0.6525654170195694,0.6450318726875585,0.0075335443320109,250,0.5317166674096198,86074368,28.47227867653036
1,pneumoniamnist,pneumoniamnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(3, 4), (19, 23)]",[],[],{},identity,identity,5,0.8461538461538461,0.8397435897435898,0.0064102564102563,250,0.625,60881920,20.13894534319703
2,pneumoniamnist,pneumoniamnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(3, 4), (19, 23)]",[],[],{},identity,identity,5,0.8573717948717948,0.8461538461538461,0.0112179487179486,250,0.625,60881920,20.13894534319703
3,pneumoniamnist,pneumoniamnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(3, 4), (19, 23)]",[],[],{},identity,identity,5,0.7948717948717948,0.7964743589743589,-0.001602564102564,250,0.625,60881920,20.13894534319703
1,cifar100,cifar100,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(3, 4), (19, 23)]",[],[],{},identity,identity,5,0.8646,0.8635,0.0010999999999999,250,0.01,60881920,20.13894534319703
2,cifar100,cifar100,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(3, 4), (19, 23)]",[],[],{},identity,identity,5,0.8609,0.8516,0.0092999999999999,250,0.01,60881920,20.13894534319703
3,cifar100,cifar100,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(3, 4), (19, 23)]",[],[],{},identity,identity,5,0.8657,0.8562,0.0095,250,0.01,60881920,20.13894534319703
1,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(3, 4), (19, 23)]",[],[],{},identity,identity,5,0.7864,0.7139,0.0725,250,0.0019,60881920,20.13894534319703
2,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(3, 4), (19, 23)]",[],[],{},identity,identity,5,0.7835,0.713,0.0705,250,0.0019,60881920,20.13894534319703
3,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(3, 4), (19, 23)]",[],[],{},identity,identity,5,0.7838,0.7115,0.0723,250,0.0019,60881920,20.13894534319703
1,chestmnist,chestmnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(3, 4), (19, 23)]",[],[],{},identity,identity,5,0.5803949538626131,0.60856773503321,-0.0281727811705969,250,0.5317166674096198,62981120,20.83333333333333
2,chestmnist,chestmnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(3, 4), (19, 23)]",[],[],{},identity,identity,5,0.6116435608255695,0.6267998038603843,-0.0151562430348147,250,0.5317166674096198,62981120,20.83333333333333
3,chestmnist,chestmnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(3, 4), (19, 23)]",[],[],{},identity,identity,5,0.6525654170195694,0.6321936432933625,0.0203717737262069,250,0.5317166674096198,62981120,20.83333333333333
1,chestmnist,chestmnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(3, 4), (19, 23)]",[],[],{},identity,identity,5,0.5803949538626131,0.6272009985289528,-0.0468060446663397,250,0.5317166674096198,60881920,20.13894534319703
2,chestmnist,chestmnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(3, 4), (19, 23)]",[],[],{},identity,identity,5,0.6116435608255695,0.5963090090491686,0.0153345517764008,250,0.5317166674096198,60881920,20.13894534319703
3,chestmnist,chestmnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(3, 4), (19, 23)]",[],[],{},identity,identity,5,0.6525654170195694,0.6509606383452948,0.0016047786742745,250,0.5317166674096198,60881920,20.13894534319703
1,chestmnist,pneumoniamnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(3, 4), (19, 23)]",[],[],{},identity,identity,5,0.5803949538626131,0.6121339098649311,-0.031738956002318,250,0.5317166674096198,60881920,20.13894534319703
2,chestmnist,pneumoniamnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(3, 4), (19, 23)]",[],[],{},identity,identity,5,0.6116435608255695,0.604065439308162,0.0075781215174074,250,0.5317166674096198,60881920,20.13894534319703
3,chestmnist,pneumoniamnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(3, 4), (19, 23)]",[],[],{},identity,identity,5,0.6525654170195694,0.6458788392100923,0.0066865778094771,250,0.5317166674096198,60881920,20.13894534319703
1,chestmnist,cifar100,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(3, 4), (19, 23)]",[],[],{},identity,identity,5,0.5803949538626131,0.5840502830651273,-0.0036553292025142,250,0.5317166674096198,60881920,20.13894534319703
2,chestmnist,cifar100,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(3, 4), (19, 23)]",[],[],{},identity,identity,5,0.6116435608255695,0.6105291311906567,0.0011144296349128,250,0.5317166674096198,60881920,20.13894534319703
3,chestmnist,cifar100,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(3, 4), (19, 23)]",[],[],{},identity,identity,5,0.6525654170195694,0.6505594436767262,0.0020059733428431,250,0.5317166674096198,60881920,20.13894534319703
1,chestmnist,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(3, 4), (19, 23)]",[],[],{},identity,identity,5,0.5803949538626131,0.5834707796549726,-0.0030758257923595,250,0.5317166674096198,60881920,20.13894534319703
2,chestmnist,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(3, 4), (19, 23)]",[],[],{},identity,identity,5,0.6116435608255695,0.6196228770115455,-0.007979316185976,250,0.5317166674096198,60881920,20.13894534319703
3,chestmnist,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(3, 4), (19, 23)]",[],[],{},identity,identity,5,0.6525654170195694,0.6390139526590292,0.0135514643605402,250,0.5317166674096198,60881920,20.13894534319703
1,pneumoniamnist,pneumoniamnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(3, 4), (20, 23)]",[],[],{},identity,identity,4,0.8461538461538461,0.8301282051282052,0.0160256410256409,250,0.625,48285696,15.972278676530363
2,pneumoniamnist,pneumoniamnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(3, 4), (20, 23)]",[],[],{},identity,identity,4,0.8573717948717948,0.8349358974358975,0.0224358974358973,250,0.625,48285696,15.972278676530363
3,pneumoniamnist,pneumoniamnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(3, 4), (20, 23)]",[],[],{},identity,identity,4,0.7948717948717948,0.7964743589743589,-0.001602564102564,250,0.625,48285696,15.972278676530363
1,cifar100,cifar100,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(3, 4), (20, 23)]",[],[],{},identity,identity,4,0.8646,0.8659,-0.0012999999999999,250,0.01,48285696,15.972278676530363
2,cifar100,cifar100,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(3, 4), (20, 23)]",[],[],{},identity,identity,4,0.8609,0.8591,0.0018,250,0.01,48285696,15.972278676530363
3,cifar100,cifar100,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(3, 4), (20, 23)]",[],[],{},identity,identity,4,0.8657,0.8587,0.007,250,0.01,48285696,15.972278676530363
1,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(3, 4), (20, 23)]",[],[],{},identity,identity,4,0.7864,0.7377,0.0486999999999999,250,0.0019,48285696,15.972278676530363
2,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(3, 4), (20, 23)]",[],[],{},identity,identity,4,0.7835,0.7396,0.0438999999999999,250,0.0019,48285696,15.972278676530363
3,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(3, 4), (20, 23)]",[],[],{},identity,identity,4,0.7838,0.7354,0.0484,250,0.0019,48285696,15.972278676530363
1,chestmnist,chestmnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(3, 4), (20, 23)]",[],[],{},identity,identity,4,0.5803949538626131,0.5860116792225739,-0.0056167253599608,250,0.5317166674096198,50384896,16.666666666666668
2,chestmnist,chestmnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(3, 4), (20, 23)]",[],[],{},identity,identity,4,0.6116435608255695,0.6233227833994561,-0.0116792225738866,250,0.5317166674096198,50384896,16.666666666666668
3,chestmnist,chestmnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(3, 4), (20, 23)]",[],[],{},identity,identity,4,0.6525654170195694,0.6419114697098025,0.0106539473097668,250,0.5317166674096198,50384896,16.666666666666668
1,chestmnist,chestmnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(3, 4), (20, 23)]",[],[],{},identity,identity,4,0.5803949538626131,0.6335755360406544,-0.0531805821780413,250,0.5317166674096198,48285696,15.972278676530363
2,chestmnist,chestmnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(3, 4), (20, 23)]",[],[],{},identity,identity,4,0.6116435608255695,0.6066063388757634,0.005037221949806,250,0.5317166674096198,48285696,15.972278676530363
3,chestmnist,chestmnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(3, 4), (20, 23)]",[],[],{},identity,identity,4,0.6525654170195694,0.6489992421878482,0.0035661748317211,250,0.5317166674096198,48285696,15.972278676530363
1,chestmnist,pneumoniamnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(3, 4), (20, 23)]",[],[],{},identity,identity,4,0.5803949538626131,0.6162350109214104,-0.0358400570587973,250,0.5317166674096198,48285696,15.972278676530363
2,chestmnist,pneumoniamnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(3, 4), (20, 23)]",[],[],{},identity,identity,4,0.6116435608255695,0.6056702179824366,0.0059733428431328,250,0.5317166674096198,48285696,15.972278676530363
3,chestmnist,pneumoniamnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(3, 4), (20, 23)]",[],[],{},identity,identity,4,0.6525654170195694,0.6469041144742121,0.0056613025453572,250,0.5317166674096198,48285696,15.972278676530363
1,chestmnist,cifar100,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(3, 4), (20, 23)]",[],[],{},identity,identity,4,0.5803949538626131,0.5970222440155128,-0.0166272901528997,250,0.5317166674096198,48285696,15.972278676530363
2,chestmnist,cifar100,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(3, 4), (20, 23)]",[],[],{},identity,identity,4,0.6116435608255695,0.609949627780502,0.0016939330450674,250,0.5317166674096198,48285696,15.972278676530363
3,chestmnist,cifar100,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(3, 4), (20, 23)]",[],[],{},identity,identity,4,0.6525654170195694,0.6542147728792405,-0.001649355859671,250,0.5317166674096198,48285696,15.972278676530363
1,chestmnist,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(3, 4), (20, 23)]",[],[],{},identity,identity,4,0.5803949538626131,0.583158739357197,-0.0027637854945838,250,0.5317166674096198,48285696,15.972278676530363
2,chestmnist,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(3, 4), (20, 23)]",[],[],{},identity,identity,4,0.6116435608255695,0.6204698435340793,-0.0088262827085098,250,0.5317166674096198,48285696,15.972278676530363
3,chestmnist,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,linear,,,256,5,"[(3, 4), (20, 23)]",[],[],{},identity,identity,4,0.6525654170195694,0.649935363081175,0.0026300539383943,250,0.5317166674096198,48285696,15.972278676530363
