skip_config,accuracy_mean,accuracy_std,order
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(11, 12), (13, 14)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.842948717948718,0.02467116076657157,213
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(12, 13), (14, 15)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8231837606837606,0.023352022429908567,216
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(13, 14), (15, 16)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8311965811965812,0.019779389510228233,219
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(14, 15), (16, 17)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8253205128205128,0.025439916452544162,222
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(15, 16), (17, 18)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8360042735042734,0.019779389510228233,225
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(16, 17), (18, 19)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8253205128205128,0.023931385453634737,228
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(17, 18), (19, 20)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.829594017094017,0.02463643708888932,231
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(18, 19), (20, 21)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8263888888888888,0.026104255818099626,234
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(19, 20), (21, 22)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8365384615384616,0.033347198792764085,237
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(20, 21), (22, 23)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8274572649572649,0.030293689911875695,240
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(6, 7), (8, 9), (10, 11)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.843482905982906,0.035195654722284454,243
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(7, 8), (9, 10), (11, 12)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8333333333333334,0.025439916452544127,246
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(8, 9), (10, 11), (12, 13)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8301282051282052,0.027337695687871744,249
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(9, 10), (11, 12), (13, 14)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8418803418803419,0.02222504707554995,252
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(10, 11), (12, 13), (14, 15)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.826923076923077,0.026478704554260123,255
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(11, 12), (13, 14), (15, 16)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8392094017094017,0.023461742794869414,258
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(12, 13), (14, 15), (16, 17)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8231837606837606,0.025906742848252458,261
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(13, 14), (15, 16), (17, 18)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8386752136752137,0.017135699714044293,264
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(14, 15), (16, 17), (18, 19)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8221153846153847,0.01820162931346243,267
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(15, 16), (17, 18), (19, 20)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8327991452991453,0.022907886370076454,270
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(16, 17), (18, 19), (20, 21)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8274572649572649,0.032699115262399325,273
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(17, 18), (19, 20), (21, 22)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8370726495726496,0.029607706112288475,276
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(18, 19), (20, 21), (22, 23)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8274572649572649,0.026879798344891306,279
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(6, 7), (8, 9), (10, 11), (12, 13)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8301282051282052,0.02272026743390677,282
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(7, 8), (9, 10), (11, 12), (13, 14)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.842948717948718,0.02260694868536202,285
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(8, 9), (10, 11), (12, 13), (14, 15)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8221153846153846,0.019230769230769204,288
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(9, 10), (11, 12), (13, 14), (15, 16)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8311965811965812,0.027633583667473403,291
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(10, 11), (12, 13), (14, 15), (16, 17)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.827991452991453,0.029082601685504708,294
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(11, 12), (13, 14), (15, 16), (17, 18)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.843482905982906,0.020165156077112088,297
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(12, 13), (14, 15), (16, 17), (18, 19)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8178418803418803,0.024268839084616578,300
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(13, 14), (15, 16), (17, 18), (19, 20)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8311965811965812,0.019779389510228233,303
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(14, 15), (16, 17), (18, 19), (20, 21)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8242521367521367,0.02605501794499403,306
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(15, 16), (17, 18), (19, 20), (21, 22)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8424145299145299,0.030336048855770667,309
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(16, 17), (18, 19), (20, 21), (22, 23)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8301282051282052,0.02425119543336787,312
