skip_config,accuracy_mean,accuracy_std,order
"Encoder: google/vit-large-patch16-224, Dataset: imagenet-1k, Block: [(17, 23)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.6613666666666667,0.0025735837529277075,414
"Encoder: google/vit-large-patch16-224, Dataset: imagenet-1k, Block: [(18, 19)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.7711333333333333,0.001692138686199613,417
"Encoder: google/vit-large-patch16-224, Dataset: imagenet-1k, Block: [(18, 20)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.7333666666666666,0.0026727015047201255,420
"Encoder: google/vit-large-patch16-224, Dataset: imagenet-1k, Block: [(18, 21)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.7048333333333333,0.00460144904712998,423
"Encoder: google/vit-large-patch16-224, Dataset: imagenet-1k, Block: [(18, 22)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.6793666666666667,0.000814452781524701,426
"Encoder: google/vit-large-patch16-224, Dataset: imagenet-1k, Block: [(18, 23)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.6908,0.001664331697709319,429
"Encoder: google/vit-large-patch16-224, Dataset: imagenet-1k, Block: [(19, 20)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.7727333333333334,0.0004618802153517138,432
"Encoder: google/vit-large-patch16-224, Dataset: imagenet-1k, Block: [(19, 21)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.7453,0.005267826876426345,435
"Encoder: google/vit-large-patch16-224, Dataset: imagenet-1k, Block: [(19, 22)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.7242666666666667,0.0024986663109213734,438
"Encoder: google/vit-large-patch16-224, Dataset: imagenet-1k, Block: [(19, 23)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.7171666666666666,0.0027790885796126897,441
"Encoder: google/vit-large-patch16-224, Dataset: imagenet-1k, Block: [(20, 21)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.7730333333333332,0.002916047553338806,444
"Encoder: google/vit-large-patch16-224, Dataset: imagenet-1k, Block: [(20, 22)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.7486333333333333,0.0032331615074618686,447
"Encoder: google/vit-large-patch16-224, Dataset: imagenet-1k, Block: [(20, 23)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.7430333333333333,0.0008144527815246885,450
"Encoder: google/vit-large-patch16-224, Dataset: imagenet-1k, Block: [(21, 22)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.7702666666666667,0.0010969655114602963,453
"Encoder: google/vit-large-patch16-224, Dataset: imagenet-1k, Block: [(21, 23)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.7669666666666667,0.0013796134724383304,456
"Encoder: google/vit-large-patch16-224, Dataset: imagenet-1k, Block: [(22, 23)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.7836333333333333,0.0035218366420567138,459
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [], Block Mode: identity, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8327991452991452,0.033321517465279255,462
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(6, 7)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.842948717948718,0.03346252086189279,465
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(6, 8)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8392094017094017,0.022907886370076454,468
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(6, 9)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8354700854700855,0.020165156077112046,471
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(6, 10)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8360042735042734,0.015146844955937872,474
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(6, 11)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.829594017094017,0.02251208066848875,477
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(6, 12)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8285256410256411,0.015287487202194668,480
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(6, 13)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8199786324786325,0.019908808924769473,483
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(6, 14)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8237179487179488,0.011556254088025623,486
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(6, 15)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8130341880341879,0.03162104398920672,489
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(6, 16)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8130341880341879,0.02335202242990855,492
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(6, 17)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8237179487179488,0.02008007065086803,495
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(6, 18)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8349358974358975,0.025790828428575434,498
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(6, 19)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8210470085470085,0.034383621884089964,501
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(6, 20)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8376068376068376,0.02687979834489133,504
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(6, 21)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8488247863247863,0.03273836206419777,507
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(6, 22)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8386752136752137,0.03149898074317432,510
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(6, 23)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.827991452991453,0.028002868423250293,513
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(7, 8)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8285256410256411,0.02311250817605121,516
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(7, 9)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8274572649572649,0.02545673623385438,519
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(7, 10)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8317307692307692,0.013970829947245779,522
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(7, 11)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8301282051282052,0.01943005713618934,525
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(7, 12)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8274572649572649,0.01925301419972233,528
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(7, 13)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8189102564102564,0.023607243369641394,531
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(7, 14)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8237179487179488,0.02008007065086803,534
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(7, 15)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8141025641025642,0.026959301027661413,537
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(7, 16)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8162393162393163,0.03332151746527926,540
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(7, 17)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8215811965811964,0.02570771242631618,543
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(7, 18)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8237179487179486,0.028079191455024417,546
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(7, 19)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8141025641025642,0.03201119287730475,549
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(7, 20)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8146367521367521,0.038472665769296664,552
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(7, 21)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8253205128205128,0.037343526274779014,555
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(7, 22)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8231837606837606,0.02763358366747343,558
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(7, 23)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8119658119658121,0.02973753346093329,561
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(8, 9)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8311965811965812,0.029082601685504677,564
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(8, 10)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8344017094017094,0.024479571020063238,567
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(8, 11)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.828525641025641,0.025439916452544113,570
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(8, 12)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8327991452991452,0.023352022429908532,573
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(8, 13)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8210470085470085,0.03482889596731422,576
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(8, 14)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8258547008547009,0.03620281810866974,579
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(8, 15)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8178418803418803,0.03400810692819872,582
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(8, 16)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8044871794871794,0.03492707486811439,585
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(8, 17)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8082264957264957,0.03397032712731761,588
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(8, 18)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8130341880341879,0.03339850220585594,591
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(8, 19)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8108974358974358,0.035146974678623905,594
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(8, 20)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8162393162393163,0.03362839900755797,597
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(8, 21)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8311965811965812,0.02800286842325037,600
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(8, 22)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8317307692307693,0.03128080335888323,603
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(8, 23)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.826388888888889,0.022454967475409936,606
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(9, 10)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8333333333333334,0.026381534668516535,609
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(9, 11)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8344017094017094,0.030798152361964908,612
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(9, 12)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8311965811965812,0.02175791864788065,615
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(9, 13)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8253205128205128,0.028979393141065884,618
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(9, 14)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.829594017094017,0.033856734780963314,621
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(9, 15)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8237179487179486,0.028979393141065908,624
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(9, 16)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8173076923076924,0.021199930377120105,627
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(9, 17)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8199786324786325,0.024844051184259607,630
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(9, 18)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8274572649572649,0.026055017944994,633
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(9, 19)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8199786324786325,0.033780794345646084,636
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(9, 20)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8247863247863249,0.034271399428088586,639
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(9, 21)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8349358974358975,0.03778790423894742,642
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(9, 22)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8290598290598291,0.027259296628574917,645
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(9, 23)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8274572649572649,0.029995502438817222,648
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(10, 11)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8344017094017094,0.030336048855770664,651
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(10, 12)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.843482905982906,0.02800286842325035,654
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(10, 13)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8349358974358975,0.014687742612037973,657
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(10, 14)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8327991452991453,0.025707712426316146,660
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(10, 15)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8215811965811967,0.021757918647880636,663
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(10, 16)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.80982905982906,0.024479571020063276,666
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(10, 17)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8108974358974358,0.027803448033489542,669
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(10, 18)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8183760683760685,0.027259296628574913,672
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(10, 19)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8167735042735043,0.02725929662857496,675
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(10, 20)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8226495726495727,0.034008106928198764,678
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(10, 21)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8274572649572649,0.03873876230623056,681
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(10, 22)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8221153846153846,0.03448306857588142,684
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(10, 23)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8178418803418803,0.03742367497465167,687
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(11, 12)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8392094017094017,0.028682465296279464,690
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(11, 13)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8338675213675213,0.018780337426545893,693
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(11, 14)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8386752136752137,0.022739098989094826,696
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(11, 15)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8301282051282052,0.021679085350110063,699
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(11, 16)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8108974358974358,0.0216790853501101,702
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(11, 17)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8141025641025642,0.029938368096585583,705
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(11, 18)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8237179487179488,0.02156029494723351,708
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(11, 19)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8231837606837606,0.03058897073124019,711
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(11, 20)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8327991452991453,0.02663986675169161,714
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(11, 21)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8365384615384616,0.03095065371126276,717
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(11, 22)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8344017094017094,0.022454967475409936,720
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(11, 23)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8327991452991453,0.025152259331182796,723
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(12, 13)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8285256410256411,0.02226353203437469,726
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(12, 14)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8370726495726496,0.01728492487966181,729
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(12, 15)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8317307692307692,0.018481670824792955,732
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(12, 16)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8194444444444443,0.020292115291904507,735
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(12, 17)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8183760683760685,0.02804868716415616,738
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(12, 18)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.829594017094017,0.03182344232608222,741
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(12, 19)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8274572649572649,0.029126721966272622,744
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(12, 20)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8263888888888888,0.02965104505636308,747
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(12, 21)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8381410256410257,0.03002402883845383,750
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(12, 22)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8392094017094017,0.024479571020063276,753
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(12, 23)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8365384615384616,0.025186271867791193,756
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(13, 14)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8354700854700855,0.02410958140255717,759
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(13, 15)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8317307692307692,0.019692637383725183,762
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(13, 16)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8274572649572649,0.021159511026002522,765
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(13, 17)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.827991452991453,0.030462772285006885,768
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(13, 18)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8386752136752137,0.030462772285006955,771
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(13, 19)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8397435897435898,0.036084391824351594,774
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(13, 20)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8370726495726496,0.0297375334609333,777
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(13, 21)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8466880341880342,0.028771865404904333,780
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(13, 22)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8424145299145299,0.0297375334609333,783
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(13, 23)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8376068376068376,0.02400282258403949,786
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(14, 15)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.826923076923077,0.03193086353392832,789
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(14, 16)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8317307692307692,0.03156685192883366,792
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(14, 17)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8317307692307692,0.028890635220063993,795
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(14, 18)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8344017094017094,0.026104255818099595,798
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(14, 19)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8349358974358975,0.027941659894491478,801
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(14, 20)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8344017094017094,0.028727200127668252,804
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(14, 21)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8360042735042734,0.02668802563418117,807
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(14, 22)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8381410256410257,0.025790828428575465,810
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(14, 23)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8354700854700855,0.01990880892476948,813
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(15, 16)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8317307692307692,0.028170506139818804,816
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(15, 17)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8301282051282052,0.02425119543336787,819
"Encoder: google/vit-large-patch16-224, Dataset: pneumoniamnist, Block: [(15, 18)], Block Mode: linear, MLP: [], MLP Mode: identity, Attn: [] Heads: {}",0.8360042735042734,0.021875635928892384,822
