seed,dataset,model,optimizer,lr,classifier,translator,batch_size,num_epochs,approx_layer,mlp_linearize,attn_linearize,head_dict,mlp_mode,attn_mode,num_layers,original_accuracy,accuracy,delta_acc,num_samples
1,dermamnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,256,5,[],[],"[8, 16]",{},identity,identity,0,0.7591022443890274,0.7551122194513715,0.0039900249376558,250
2,dermamnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,256,5,[],[],"[8, 16]",{},identity,identity,0,0.7396508728179552,0.7506234413965087,-0.0109725685785535,250
3,dermamnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,256,5,[],[],"[8, 16]",{},identity,identity,0,0.7546134663341646,0.7586034912718205,-0.0039900249376558,250
1,dermamnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,256,5,[],[],"[17, 23]",{},identity,identity,0,0.7591022443890274,0.7536159600997506,0.0054862842892767,250
2,dermamnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,256,5,[],[],"[17, 23]",{},identity,identity,0,0.7396508728179552,0.7336658354114713,0.0059850374064838,250
3,dermamnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,256,5,[],[],"[17, 23]",{},identity,identity,0,0.7546134663341646,0.7600997506234414,-0.0054862842892767,250
1,dermamnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,256,5,[],[],[4],{},identity,identity,0,0.7591022443890274,0.7596009975062344,-0.000498753117207,250
2,dermamnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,256,5,[],[],[4],{},identity,identity,0,0.7396508728179552,0.7546134663341646,-0.0149625935162094,250
3,dermamnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,256,5,[],[],[4],{},identity,identity,0,0.7546134663341646,0.7675810473815461,-0.0129675810473814,250
1,dermamnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,256,5,[],[],[23],{},identity,identity,0,0.7591022443890274,0.7576059850374065,0.0014962593516208,250
2,dermamnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,256,5,[],[],[23],{},identity,identity,0,0.7396508728179552,0.7376558603491272,0.0019950124688279,250
3,dermamnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,256,5,[],[],[23],{},identity,identity,0,0.7546134663341646,0.7561097256857855,-0.0014962593516208,250
1,dermamnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,256,5,"[(2, 4), (18, 23)]",[],[],{},identity,identity,7,0.0,0.7645885286783043,0.0,250
2,dermamnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,256,5,"[(2, 4), (18, 23)]",[],[],{},identity,identity,7,0.0,0.7615960099750624,0.0,250
3,dermamnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,256,5,"[(2, 4), (18, 23)]",[],[],{},identity,identity,7,0.0,0.774064837905237,0.0,250
1,dermamnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,256,5,"[(17, 23)]",[],[],{},identity,identity,6,0.0,0.7571072319201995,0.0,250
2,dermamnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,256,5,"[(17, 23)]",[],[],{},identity,identity,6,0.0,0.7655860349127181,0.0,250
3,dermamnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,256,5,"[(17, 23)]",[],[],{},identity,identity,6,0.0,0.7725685785536159,0.0,250
1,dermamnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,256,5,"[(3, 4), (19, 23)]",[],[],{},identity,identity,5,0.0,0.7650872817955112,0.0,250
2,dermamnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,256,5,"[(3, 4), (19, 23)]",[],[],{},identity,identity,5,0.0,0.7605985037406484,0.0,250
3,dermamnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,256,5,"[(3, 4), (19, 23)]",[],[],{},identity,identity,5,0.0,0.7780548628428927,0.0,250
1,dermamnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,256,5,"[(3, 4), (20, 23)]",[],[],{},identity,identity,4,0.0,0.7596009975062344,0.0,250
2,dermamnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,256,5,"[(3, 4), (20, 23)]",[],[],{},identity,identity,4,0.0,0.7675810473815461,0.0,250
3,dermamnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,256,5,"[(3, 4), (20, 23)]",[],[],{},identity,identity,4,0.0,0.774064837905237,0.0,250
1,dermamnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,256,5,"[(3, 4), (21, 23)]",[],[],{},identity,identity,3,0.0,0.7655860349127181,0.0,250
2,dermamnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,256,5,"[(3, 4), (21, 23)]",[],[],{},identity,identity,3,0.0,0.7650872817955112,0.0,250
3,dermamnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,256,5,"[(3, 4), (21, 23)]",[],[],{},identity,identity,3,0.0,0.772069825436409,0.0,250
1,dermamnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,256,5,"[(7, 8), (15, 16)]",[],[],{},identity,identity,2,0.0,0.7660847880299252,0.0,250
2,dermamnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,256,5,"[(7, 8), (15, 16)]",[],[],{},identity,identity,2,0.0,0.7625935162094764,0.0,250
3,dermamnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,256,5,"[(7, 8), (15, 16)]",[],[],{},identity,identity,2,0.0,0.770573566084788,0.0,250
1,dermamnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,256,5,"[(16, 17), (22, 23)]",[],[],{},identity,identity,2,0.0,0.7591022443890274,0.0,250
2,dermamnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,256,5,"[(16, 17), (22, 23)]",[],[],{},identity,identity,2,0.0,0.7496259351620947,0.0,250
3,dermamnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,256,5,"[(16, 17), (22, 23)]",[],[],{},identity,identity,2,0.0,0.7556109725685786,0.0,250
1,dermamnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,256,5,"[(3, 4)]",[],[],{},identity,identity,1,0.0,0.7700748129675811,0.0,250
2,dermamnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,256,5,"[(3, 4)]",[],[],{},identity,identity,1,0.0,0.7476309226932668,0.0,250
3,dermamnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,256,5,"[(3, 4)]",[],[],{},identity,identity,1,0.0,0.7670822942643392,0.0,250
1,dermamnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,256,5,"[(22, 23)]",[],[],{},identity,identity,1,0.0,0.7605985037406484,0.0,250
2,dermamnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,256,5,"[(22, 23)]",[],[],{},identity,identity,1,0.0,0.7461346633416459,0.0,250
3,dermamnist,google/vit-large-patch16-224,Adam,0.01,Linear,linear,256,5,"[(22, 23)]",[],[],{},identity,identity,1,0.0,0.7556109725685786,0.0,250
1,dermamnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,256,5,[],"[3, 4, 19, 20, 21, 22, 23]",[],{},linear,identity,0,0.7591022443890274,0.7670822942643392,-0.0079800498753117,250
2,dermamnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,256,5,[],"[3, 4, 19, 20, 21, 22, 23]",[],{},linear,identity,0,0.7396508728179552,0.7645885286783043,-0.0249376558603491,250
3,dermamnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,256,5,[],"[3, 4, 19, 20, 21, 22, 23]",[],{},linear,identity,0,0.7546134663341646,0.769576059850374,-0.0149625935162094,250
1,dermamnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,256,5,[],"[18, 19, 20, 21, 22, 23]",[],{},linear,identity,0,0.7591022443890274,0.7650872817955112,-0.0059850374064838,250
2,dermamnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,256,5,[],"[18, 19, 20, 21, 22, 23]",[],{},linear,identity,0,0.7396508728179552,0.7610972568578553,-0.0214463840399001,250
3,dermamnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,256,5,[],"[18, 19, 20, 21, 22, 23]",[],{},linear,identity,0,0.7546134663341646,0.7640897755610973,-0.0094763092269326,250
1,dermamnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,256,5,[],"[4, 20, 21, 22, 23]",[],{},linear,identity,0,0.7591022443890274,0.7750623441396509,-0.0159600997506235,250
2,dermamnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,256,5,[],"[4, 20, 21, 22, 23]",[],{},linear,identity,0,0.7396508728179552,0.7551122194513715,-0.0154613466334163,250
3,dermamnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,256,5,[],"[4, 20, 21, 22, 23]",[],{},linear,identity,0,0.7546134663341646,0.773067331670823,-0.0184538653366583,250
1,dermamnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,256,5,[],"[4, 21, 22, 23]",[],{},linear,identity,0,0.7591022443890274,0.7655860349127181,-0.0064837905236907,250
2,dermamnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,256,5,[],"[4, 21, 22, 23]",[],{},linear,identity,0,0.7396508728179552,0.7586034912718205,-0.0189526184538653,250
3,dermamnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,256,5,[],"[4, 21, 22, 23]",[],{},linear,identity,0,0.7546134663341646,0.7670822942643392,-0.0124688279301745,250
1,dermamnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,256,5,[],"[4, 22, 23]",[],{},linear,identity,0,0.7591022443890274,0.7640897755610973,-0.0049875311720698,250
2,dermamnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,256,5,[],"[4, 22, 23]",[],{},linear,identity,0,0.7396508728179552,0.7610972568578553,-0.0214463840399001,250
3,dermamnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,256,5,[],"[4, 22, 23]",[],{},linear,identity,0,0.7546134663341646,0.7685785536159601,-0.0139650872817954,250
1,dermamnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,256,5,[],"[8, 16]",[],{},linear,identity,0,0.7591022443890274,0.7586034912718205,0.0004987531172069,250
2,dermamnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,256,5,[],"[8, 16]",[],{},linear,identity,0,0.7396508728179552,0.7486284289276808,-0.0089775561097256,250
3,dermamnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,256,5,[],"[8, 16]",[],{},linear,identity,0,0.7546134663341646,0.7645885286783043,-0.0099750623441396,250
1,dermamnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,256,5,[],"[17, 23]",[],{},linear,identity,0,0.7591022443890274,0.7650872817955112,-0.0059850374064838,250
2,dermamnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,256,5,[],"[17, 23]",[],{},linear,identity,0,0.7396508728179552,0.7491271820448878,-0.0094763092269326,250
3,dermamnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,256,5,[],"[17, 23]",[],{},linear,identity,0,0.7546134663341646,0.7591022443890274,-0.0044887780548628,250
1,dermamnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,256,5,[],[4],[],{},linear,identity,0,0.7591022443890274,0.7620947630922693,-0.0029925187032419,250
2,dermamnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,256,5,[],[4],[],{},linear,identity,0,0.7396508728179552,0.7481296758104738,-0.0084788029925186,250
3,dermamnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,256,5,[],[4],[],{},linear,identity,0,0.7546134663341646,0.7531172069825436,0.001496259351621,250
1,dermamnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,256,5,[],[23],[],{},linear,identity,0,0.7591022443890274,0.7605985037406484,-0.001496259351621,250
2,dermamnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,256,5,[],[23],[],{},linear,identity,0,0.7396508728179552,0.7501246882793018,-0.0104738154613466,250
3,dermamnist,google/vit-large-patch16-224,Adam,0.01,Linear,identity,256,5,[],[23],[],{},linear,identity,0,0.7546134663341646,0.7596009975062344,-0.004987531172069848,250
