seed,dataset,fit_dataset,model,optimizer,lr,classifier,translator,translator_method,translator_rank,batch_size,num_epochs,approx_layer,mlp_linearize,attn_linearize,head_dict,mlp_mode,attn_mode,num_layers,original_accuracy,accuracy,delta_acc,num_samples,majority_class_rate,params_saved,params_saved_pct
3,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(20, 21)]",[],[],{},identity,identity,1,0.7838,0.7752,0.0086,250,0.0019,12596224,4.166666666666667
1,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(21, 22)]",[],[],{},identity,identity,1,0.7864,0.7675,0.0189,250,0.0019,12596224,4.166666666666667
2,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(21, 22)]",[],[],{},identity,identity,1,0.7835,0.7706,0.0129,250,0.0019,12596224,4.166666666666667
3,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(21, 22)]",[],[],{},identity,identity,1,0.7838,0.7768,0.007,250,0.0019,12596224,4.166666666666667
1,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(22, 23)]",[],[],{},identity,identity,1,0.7864,0.7829,0.0034999999999999,250,0.0019,12596224,4.166666666666667
2,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(22, 23)]",[],[],{},identity,identity,1,0.7835,0.7867,-0.0031999999999999,250,0.0019,12596224,4.166666666666667
3,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(22, 23)]",[],[],{},identity,identity,1,0.7838,0.7843,-0.0004999999999999,250,0.0019,12596224,4.166666666666667
1,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(0, 2)]",[],[],{},identity,identity,2,0.7864,0.6405,0.1459,250,0.0019,25192448,8.333333333333334
2,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(0, 2)]",[],[],{},identity,identity,2,0.7835,0.6337,0.1497999999999999,250,0.0019,25192448,8.333333333333334
3,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(0, 2)]",[],[],{},identity,identity,2,0.7838,0.6311,0.1527,250,0.0019,25192448,8.333333333333334
1,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(1, 3)]",[],[],{},identity,identity,2,0.7864,0.7076,0.0787999999999999,250,0.0019,25192448,8.333333333333334
2,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(1, 3)]",[],[],{},identity,identity,2,0.7835,0.707,0.0765,250,0.0019,25192448,8.333333333333334
3,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(1, 3)]",[],[],{},identity,identity,2,0.7838,0.7091,0.0747000000000001,250,0.0019,25192448,8.333333333333334
1,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(2, 4)]",[],[],{},identity,identity,2,0.7864,0.7315,0.0548999999999999,250,0.0019,25192448,8.333333333333334
2,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(2, 4)]",[],[],{},identity,identity,2,0.7835,0.732,0.0514999999999999,250,0.0019,25192448,8.333333333333334
3,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(2, 4)]",[],[],{},identity,identity,2,0.7838,0.729,0.0548,250,0.0019,25192448,8.333333333333334
1,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(3, 5)]",[],[],{},identity,identity,2,0.7864,0.7351,0.0513,250,0.0019,25192448,8.333333333333334
2,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(3, 5)]",[],[],{},identity,identity,2,0.7835,0.7402,0.0433,250,0.0019,25192448,8.333333333333334
3,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(3, 5)]",[],[],{},identity,identity,2,0.7838,0.7373,0.0465000000000001,250,0.0019,25192448,8.333333333333334
1,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(4, 6)]",[],[],{},identity,identity,2,0.7864,0.7412,0.0452,250,0.0019,25192448,8.333333333333334
2,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(4, 6)]",[],[],{},identity,identity,2,0.7835,0.7432,0.0403,250,0.0019,25192448,8.333333333333334
3,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(4, 6)]",[],[],{},identity,identity,2,0.7838,0.7464,0.0374000000000001,250,0.0019,25192448,8.333333333333334
1,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(5, 7)]",[],[],{},identity,identity,2,0.7864,0.7497,0.0366999999999999,250,0.0019,25192448,8.333333333333334
2,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(5, 7)]",[],[],{},identity,identity,2,0.7835,0.7521,0.0313999999999999,250,0.0019,25192448,8.333333333333334
3,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(5, 7)]",[],[],{},identity,identity,2,0.7838,0.7516,0.0322,250,0.0019,25192448,8.333333333333334
1,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(6, 8)]",[],[],{},identity,identity,2,0.7864,0.7529,0.0334999999999999,250,0.0019,25192448,8.333333333333334
2,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(6, 8)]",[],[],{},identity,identity,2,0.7835,0.751,0.0324999999999999,250,0.0019,25192448,8.333333333333334
3,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(6, 8)]",[],[],{},identity,identity,2,0.7838,0.7474,0.0364000000000001,250,0.0019,25192448,8.333333333333334
1,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(7, 9)]",[],[],{},identity,identity,2,0.7864,0.7501,0.0363,250,0.0019,25192448,8.333333333333334
2,imagenet-1k,imagenet-1k,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(7, 9)]",[],[],{},identity,identity,2,0.7835,0.7502,0.0332999999999999,250,0.0019,25192448,8.333333333333334
