seed,dataset,fit_dataset,model,optimizer,lr,classifier,translator,translator_method,translator_rank,batch_size,num_epochs,approx_layer,mlp_linearize,attn_linearize,head_dict,mlp_mode,attn_mode,num_layers,original_accuracy,accuracy,delta_acc,num_samples,majority_class_rate,params_saved,params_saved_pct
1,cifar100,cifar100,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(10, 12)]",[],[],{},identity,identity,2,0.8646,0.8357,0.0289,250,0.01,25192448,8.333333333333334
2,cifar100,cifar100,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(10, 12)]",[],[],{},identity,identity,2,0.8609,0.8314,0.0294999999999999,250,0.01,25192448,8.333333333333334
3,cifar100,cifar100,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(10, 12)]",[],[],{},identity,identity,2,0.8657,0.834,0.0317,250,0.01,25192448,8.333333333333334
1,cifar100,cifar100,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(11, 13)]",[],[],{},identity,identity,2,0.8646,0.8369,0.0277,250,0.01,25192448,8.333333333333334
2,cifar100,cifar100,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(11, 13)]",[],[],{},identity,identity,2,0.8609,0.8315,0.0293999999999999,250,0.01,25192448,8.333333333333334
3,cifar100,cifar100,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(11, 13)]",[],[],{},identity,identity,2,0.8657,0.8344,0.0312999999999999,250,0.01,25192448,8.333333333333334
1,cifar100,cifar100,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(12, 14)]",[],[],{},identity,identity,2,0.8646,0.8444,0.0201999999999999,250,0.01,25192448,8.333333333333334
2,cifar100,cifar100,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(12, 14)]",[],[],{},identity,identity,2,0.8609,0.8412,0.0197,250,0.01,25192448,8.333333333333334
3,cifar100,cifar100,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(12, 14)]",[],[],{},identity,identity,2,0.8657,0.8403,0.0253999999999999,250,0.01,25192448,8.333333333333334
1,cifar100,cifar100,google/vit-large-patch16-224,Adam,0.01,Linear,identity,,,256,5,"[(13, 15)]",[],[],{},identity,identity,2,0.8646,0.8491,0.0155,250,0.01,25192448,8.333333333333334
