seed,dataset,model,optimizer,lr,classifier,translator,batch_size,num_epochs,approx_layer,mlp_linearize,attn_linearize,head_dict,mlp_mode,attn_mode,num_layers,original_accuracy,accuracy,delta_acc,num_samples
1,imagenet-1k,facebook/deit-small-patch16-224,Adam,0.01,Linear,identity,256,5,[],[],[],"{0: [0, 1, 2, 3, 4], 1: [0, 1, 2, 3, 4], 2: [0], 3: [0, 2, 4], 4: [0, 1], 5: [0], 6: [0, 1], 7: [0, 1, 3], 8: [0], 9: [0], 10: [0], 11: [0]}",identity,identity,0,0.0,0.1595,0.0,500
2,imagenet-1k,facebook/deit-small-patch16-224,Adam,0.01,Linear,identity,256,5,[],[],[],"{0: [0, 1, 2, 3, 4], 1: [0, 1, 2, 3, 4], 2: [0], 3: [0, 2, 4], 4: [0, 1], 5: [0], 6: [0, 1], 7: [0, 1, 3], 8: [0], 9: [0], 10: [0], 11: [0]}",identity,identity,0,0.0,0.1563,0.0,500
3,imagenet-1k,facebook/deit-small-patch16-224,Adam,0.01,Linear,identity,256,5,[],[],[],"{0: [0, 1, 2, 3, 4], 1: [0, 1, 2, 3, 4], 2: [0], 3: [0, 2, 4], 4: [0, 1], 5: [0], 6: [0, 1], 7: [0, 1, 3], 8: [0], 9: [0], 10: [0], 11: [0]}",identity,identity,0,0.0,0.1576,0.0,500
1,imagenet-1k,facebook/deit-small-patch16-224,Adam,0.01,Linear,identity,256,5,[],[],[],"{0: [0, 1, 2, 3, 4], 2: [0, 1], 3: [0, 2, 4], 4: [0, 1], 5: [0], 6: [0, 1], 7: [0, 1, 3], 8: [0], 9: [0], 10: [0], 11: [0]}",identity,identity,0,0.0,0.2505,0.0,500
2,imagenet-1k,facebook/deit-small-patch16-224,Adam,0.01,Linear,identity,256,5,[],[],[],"{0: [0, 1, 2, 3, 4], 2: [0, 1], 3: [0, 2, 4], 4: [0, 1], 5: [0], 6: [0, 1], 7: [0, 1, 3], 8: [0], 9: [0], 10: [0], 11: [0]}",identity,identity,0,0.0,0.2534,0.0,500
3,imagenet-1k,facebook/deit-small-patch16-224,Adam,0.01,Linear,identity,256,5,[],[],[],"{0: [0, 1, 2, 3, 4], 2: [0, 1], 3: [0, 2, 4], 4: [0, 1], 5: [0], 6: [0, 1], 7: [0, 1, 3], 8: [0], 9: [0], 10: [0], 11: [0]}",identity,identity,0,0.0,0.2553,0.0,500
1,imagenet-1k,facebook/deit-small-patch16-224,Adam,0.01,Linear,identity,256,5,[],[],[],"{2: [0, 1], 3: [0, 2, 4, 5], 4: [0, 1], 5: [0], 6: [0, 1], 7: [0, 1, 3], 8: [0], 9: [0], 10: [0, 1], 11: [0]}",identity,identity,0,0.0,0.3212,0.0,500
2,imagenet-1k,facebook/deit-small-patch16-224,Adam,0.01,Linear,identity,256,5,[],[],[],"{2: [0, 1], 3: [0, 2, 4, 5], 4: [0, 1], 5: [0], 6: [0, 1], 7: [0, 1, 3], 8: [0], 9: [0], 10: [0, 1], 11: [0]}",identity,identity,0,0.0,0.321,0.0,500
3,imagenet-1k,facebook/deit-small-patch16-224,Adam,0.01,Linear,identity,256,5,[],[],[],"{2: [0, 1], 3: [0, 2, 4, 5], 4: [0, 1], 5: [0], 6: [0, 1], 7: [0, 1, 3], 8: [0], 9: [0], 10: [0, 1], 11: [0]}",identity,identity,0,0.0,0.3283,0.0,500
1,imagenet-1k,facebook/deit-small-patch16-224,Adam,0.01,Linear,identity,256,5,[],[],[],"{2: [0, 1, 2], 3: [0, 2, 4, 5], 4: [0, 1], 5: [0], 6: [0, 1], 7: [0, 1, 3], 8: [0], 9: [0], 10: [0, 1], 11: [0, 4]}",identity,identity,0,0.0,0.3564,0.0,500
2,imagenet-1k,facebook/deit-small-patch16-224,Adam,0.01,Linear,identity,256,5,[],[],[],"{2: [0, 1, 2], 3: [0, 2, 4, 5], 4: [0, 1], 5: [0], 6: [0, 1], 7: [0, 1, 3], 8: [0], 9: [0], 10: [0, 1], 11: [0, 4]}",identity,identity,0,0.0,0.3538,0.0,500
3,imagenet-1k,facebook/deit-small-patch16-224,Adam,0.01,Linear,identity,256,5,[],[],[],"{2: [0, 1, 2], 3: [0, 2, 4, 5], 4: [0, 1], 5: [0], 6: [0, 1], 7: [0, 1, 3], 8: [0], 9: [0], 10: [0, 1], 11: [0, 4]}",identity,identity,0,0.0,0.3618,0.0,500
1,imagenet-1k,facebook/deit-small-patch16-224,Adam,0.01,Linear,identity,256,5,[],[],[],"{2: [0, 1, 2, 4], 3: [0, 2, 4, 5], 4: [0, 1], 5: [0, 1], 6: [0, 1, 2], 7: [0, 1, 3, 4, 5], 8: [0], 9: [0], 10: [0, 1, 2], 11: [0, 4]}",identity,identity,0,0.0,0.4609,0.0,500
2,imagenet-1k,facebook/deit-small-patch16-224,Adam,0.01,Linear,identity,256,5,[],[],[],"{2: [0, 1, 2, 4], 3: [0, 2, 4, 5], 4: [0, 1], 5: [0, 1], 6: [0, 1, 2], 7: [0, 1, 3, 4, 5], 8: [0], 9: [0], 10: [0, 1, 2], 11: [0, 4]}",identity,identity,0,0.0,0.4524,0.0,500
3,imagenet-1k,facebook/deit-small-patch16-224,Adam,0.01,Linear,identity,256,5,[],[],[],"{2: [0, 1, 2, 4], 3: [0, 2, 4, 5], 4: [0, 1], 5: [0, 1], 6: [0, 1, 2], 7: [0, 1, 3, 4, 5], 8: [0], 9: [0], 10: [0, 1, 2], 11: [0, 4]}",identity,identity,0,0.0,0.4538,0.0,500
1,imagenet-1k,facebook/deit-small-patch16-224,Adam,0.01,Linear,identity,256,5,[],[],[],"{2: [0, 1, 2, 4, 5], 3: [0, 1, 2, 4, 5], 4: [0, 1], 5: [0, 1], 6: [0, 1, 2], 7: [0, 1, 3, 4, 5], 8: [0, 3, 4], 9: [0, 2, 4], 10: [0, 1, 2], 11: [0, 4]}",identity,identity,0,0.0,0.516,0.0,500
2,imagenet-1k,facebook/deit-small-patch16-224,Adam,0.01,Linear,identity,256,5,[],[],[],"{2: [0, 1, 2, 4, 5], 3: [0, 1, 2, 4, 5], 4: [0, 1], 5: [0, 1], 6: [0, 1, 2], 7: [0, 1, 3, 4, 5], 8: [0, 3, 4], 9: [0, 2, 4], 10: [0, 1, 2], 11: [0, 4]}",identity,identity,0,0.0,0.517,0.0,500
3,imagenet-1k,facebook/deit-small-patch16-224,Adam,0.01,Linear,identity,256,5,[],[],[],"{2: [0, 1, 2, 4, 5], 3: [0, 1, 2, 4, 5], 4: [0, 1], 5: [0, 1], 6: [0, 1, 2], 7: [0, 1, 3, 4, 5], 8: [0, 3, 4], 9: [0, 2, 4], 10: [0, 1, 2], 11: [0, 4]}",identity,identity,0,0.0,0.5141,0.0,500
1,imagenet-1k,facebook/deit-small-patch16-224,Adam,0.01,Linear,identity,256,5,[],[],[],"{2: [0, 1, 2, 4, 5], 4: [0, 1, 2, 4], 5: [0, 1, 2], 6: [0, 1, 2, 5], 7: [0, 1, 3, 4, 5], 8: [0, 3, 4], 9: [0, 2, 4], 10: [0, 1, 2, 3], 11: [0, 2, 3, 4]}",identity,identity,0,0.0,0.6437,0.0,500
2,imagenet-1k,facebook/deit-small-patch16-224,Adam,0.01,Linear,identity,256,5,[],[],[],"{2: [0, 1, 2, 4, 5], 4: [0, 1, 2, 4], 5: [0, 1, 2], 6: [0, 1, 2, 5], 7: [0, 1, 3, 4, 5], 8: [0, 3, 4], 9: [0, 2, 4], 10: [0, 1, 2, 3], 11: [0, 2, 3, 4]}",identity,identity,0,0.0,0.6423,0.0,500
3,imagenet-1k,facebook/deit-small-patch16-224,Adam,0.01,Linear,identity,256,5,[],[],[],"{2: [0, 1, 2, 4, 5], 4: [0, 1, 2, 4], 5: [0, 1, 2], 6: [0, 1, 2, 5], 7: [0, 1, 3, 4, 5], 8: [0, 3, 4], 9: [0, 2, 4], 10: [0, 1, 2, 3], 11: [0, 2, 3, 4]}",identity,identity,0,0.0,0.6439,0.0,500
1,imagenet-1k,facebook/deit-small-patch16-224,Adam,0.01,Linear,identity,256,5,[],[],[],"{5: [0, 1, 2, 3, 4], 6: [0, 1, 2, 4, 5], 7: [0, 1, 3, 4, 5], 8: [0, 3, 4], 9: [0, 2, 4], 10: [0, 1, 2, 3, 4], 11: [0, 1, 2, 3, 4]}",identity,identity,0,0.0,0.702,0.0,500
2,imagenet-1k,facebook/deit-small-patch16-224,Adam,0.01,Linear,identity,256,5,[],[],[],"{5: [0, 1, 2, 3, 4], 6: [0, 1, 2, 4, 5], 7: [0, 1, 3, 4, 5], 8: [0, 3, 4], 9: [0, 2, 4], 10: [0, 1, 2, 3, 4], 11: [0, 1, 2, 3, 4]}",identity,identity,0,0.0,0.6995,0.0,500
3,imagenet-1k,facebook/deit-small-patch16-224,Adam,0.01,Linear,identity,256,5,[],[],[],"{5: [0, 1, 2, 3, 4], 6: [0, 1, 2, 4, 5], 7: [0, 1, 3, 4, 5], 8: [0, 3, 4], 9: [0, 2, 4], 10: [0, 1, 2, 3, 4], 11: [0, 1, 2, 3, 4]}",identity,identity,0,0.0,0.7004,0.0,500
1,imagenet-1k,facebook/deit-small-patch16-224,Adam,0.01,Linear,identity,256,5,[],[],[],"{8: [0, 1, 3, 4, 5], 10: [0, 1, 2, 3, 4]}",identity,identity,0,0.0,0.7295,0.0,500
2,imagenet-1k,facebook/deit-small-patch16-224,Adam,0.01,Linear,identity,256,5,[],[],[],"{8: [0, 1, 3, 4, 5], 10: [0, 1, 2, 3, 4]}",identity,identity,0,0.0,0.73,0.0,500
3,imagenet-1k,facebook/deit-small-patch16-224,Adam,0.01,Linear,identity,256,5,[],[],[],"{8: [0, 1, 3, 4, 5], 10: [0, 1, 2, 3, 4]}",identity,identity,0,0.0,0.7334,0.0,500
1,imagenet-1k,facebook/deit-small-patch16-224,Adam,0.01,Linear,identity,256,5,[],[],[],"{8: [0, 1, 3, 4, 5]}",identity,identity,0,0.0,0.7336,0.0,500
2,imagenet-1k,facebook/deit-small-patch16-224,Adam,0.01,Linear,identity,256,5,[],[],[],"{8: [0, 1, 3, 4, 5]}",identity,identity,0,0.0,0.7336,0.0,500
3,imagenet-1k,facebook/deit-small-patch16-224,Adam,0.01,Linear,identity,256,5,[],[],[],"{8: [0, 1, 3, 4, 5]}",identity,identity,0,0.0,0.7338,0.0,500
1,imagenet-1k,facebook/deit-small-patch16-224,Adam,0.01,Linear,identity,256,5,[],[],[],{},identity,identity,0,0.7389,0.7389,0.0,500
2,imagenet-1k,facebook/deit-small-patch16-224,Adam,0.01,Linear,identity,256,5,[],[],[],{},identity,identity,0,0.7362,0.7362,0.0,500
3,imagenet-1k,facebook/deit-small-patch16-224,Adam,0.01,Linear,identity,256,5,[],[],[],{},identity,identity,0,0.7372,0.7372,0.0,500
